ano,tipo_eleccion,codmpio,municipio,porc_afrocolombianos,porc_campesinos,porc_católicos/cristianos,porc_derecha,porc_ex-militantes_de_grupos_armados,porc_indígenas,porc_información_insuficiente,porc_izquierda,porc_mujeres,"porc_ni_derecha,_ni_izquierda",porc_partido_tradicional,lag_1_porc_afrocolombianos,lag_1_porc_campesinos,lag_1_porc_católicos/cristianos,lag_1_porc_derecha,lag_1_porc_ex-militantes_de_grupos_armados,lag_1_porc_indígenas,lag_1_porc_información_insuficiente,lag_1_porc_izquierda,lag_1_porc_mujeres,"lag_1_porc_ni_derecha,_ni_izquierda",lag_1_porc_partido_tradicional,fragmentacion,dominancia
2018.0,Cámara de Representantes,19533.0,PIAMONTE,1.5663240332843857,0.0,1.4684287812041115,23.788546255506606,0.0,2.0558002936857562,19.23641703377386,1.1257953989231522,0.0,2.0558002936857562,48.702887909936365,0.8990318118948823,0.0,2.351313969571231,5.255878284923928,0.9681881051175657,2.4896265560165975,19.571230982019365,0.9681881051175657,0.0,56.56984785615491,10.926694329183956,3.0100212670672004,48.702887909936365
2003.0,Gobernación,19533.0,PIAMONTE,0.0,0.0,1.8691588785046727,0.0,0.0,0.0,3.7383177570093453,17.75700934579439,0.0,0.0,76.63551401869158,0.0,0.0,0.0,0.0,0.0,0.0,20.28301886792453,0.0,0.0,0.0,79.71698113207547,1.6114004222378613,76.63551401869158
2007.0,Gobernación,19533.0,PIAMONTE,36.02569986232216,0.0,0.0,0.0,0.0,7.847636530518587,29.187700780174392,1.5603487838458008,0.0,0.0,25.378614043139052,0.0,0.0,1.8691588785046727,0.0,0.0,0.0,3.7383177570093453,17.75700934579439,0.0,0.0,76.63551401869158,3.499113069457679,36.02569986232216
2011.0,Gobernación,19533.0,PIAMONTE,0.540368722186904,0.0,1.621106166560712,0.0,0.0,37.15829624920534,29.052765416401783,0.0,0.0,12.523839796567069,19.103623649078195,36.02569986232216,0.0,0.0,0.0,0.0,7.847636530518587,29.187700780174392,1.5603487838458008,0.0,0.0,25.378614043139052,3.637002238649108,37.15829624920534
2015.0,Gobernación,19533.0,PIAMONTE,0.0,52.09726443768997,0.0,0.3951367781155016,0.0,0.0,47.50759878419453,0.0,0.0,0.0,0.0,0.540368722186904,0.0,1.621106166560712,0.0,0.0,37.15829624920534,29.052765416401783,0.0,0.0,12.523839796567069,19.103623649078195,2.0115652784442255,52.09726443768997
2002.0,Presidencia,19533.0,PIAMONTE,0.0,0.0,0.0,0.0,0.273224043715847,1.092896174863388,36.885245901639344,2.459016393442623,0.0,23.224043715846996,36.0655737704918,0.0,0.0,0.0,0.0,0.14492753623188406,0.0,78.84057971014494,0.0,0.0,0.0,21.014492753623188,3.117285674392628,36.885245901639344
2006.0,Presidencia,19533.0,PIAMONTE,0.0,0.0,0.0,0.0,0.0,1.4814814814814816,7.4074074074074066,27.901234567901234,0.0,49.876543209876544,13.333333333333334,0.0,0.0,0.0,0.0,0.273224043715847,1.092896174863388,36.885245901639344,2.459016393442623,0.0,23.224043715846996,36.0655737704918,2.8563343491510667,49.876543209876544
2010.0,Presidencia,19533.0,PIAMONTE,0.04130524576621231,0.0,0.0,43.2878975629905,0.0,0.0,6.897976042957456,2.3130937629078896,0.0,42.09004543577034,5.3696819496076,0.0,0.0,0.0,0.0,0.0,1.4814814814814816,7.4074074074074066,27.901234567901234,0.0,49.876543209876544,13.333333333333334,2.6829923770628006,43.2878975629905
2014.0,Presidencia,19533.0,PIAMONTE,0.0,0.0,0.0,77.70542635658914,0.0,0.0,8.930232558139535,4.992248062015504,0.0,2.4186046511627906,5.953488372093023,0.04130524576621231,0.0,0.0,43.2878975629905,0.0,0.0,6.897976042957456,2.3130937629078896,0.0,42.09004543577034,5.3696819496076,1.617050555757761,77.70542635658914
2018.0,Presidencia,19533.0,PIAMONTE,0.5258545135845749,0.0,0.0,36.809815950920246,0.0,0.0,6.989482909728309,53.63716038562665,0.0,2.037686240140228,0.0,0.0,0.0,0.0,77.70542635658914,0.0,0.0,8.930232558139535,4.992248062015504,0.0,2.4186046511627906,5.953488372093023,2.333619311479046,53.63716038562665
2006.0,Senado,19533.0,PIAMONTE,0.0,0.0,0.42016806722689076,27.73109243697479,0.0,1.680672268907563,28.991596638655466,9.663865546218489,0.0,7.142857142857142,24.369747899159663,0.0,0.0,0.0,0.0,0.0,2.051282051282051,63.07692307692307,0.0,0.0,1.5384615384615385,33.33333333333333,4.2538299789726635,28.991596638655466
2010.0,Senado,19533.0,PIAMONTE,0.08,0.0,1.68,4.0,0.0,3.52,44.4,4.88,0.0,3.5999999999999996,37.84,0.0,0.0,0.42016806722689076,27.73109243697479,0.0,1.680672268907563,28.991596638655466,9.663865546218489,0.0,7.142857142857142,24.369747899159663,2.8808321871462335,44.4
2014.0,Senado,19533.0,PIAMONTE,0.0,0.0,0.957592339261286,36.11491108071135,0.0,7.04514363885089,23.93980848153215,2.3255813953488373,0.0,11.76470588235294,17.852257181942544,0.08,0.0,1.68,4.0,0.0,3.52,44.4,4.88,0.0,3.5999999999999996,37.84,4.183274292983659,36.11491108071135
2018.0,Senado,19533.0,PIAMONTE,0.2446183953033268,0.0,2.984344422700587,11.301369863013697,1.2720156555772992,0.538160469667319,16.97651663405088,0.9295499021526419,0.0,52.25048923679061,13.50293542074364,0.0,0.0,0.957592339261286,36.11491108071135,0.0,7.04514363885089,23.93980848153215,2.3255813953488373,0.0,11.76470588235294,17.852257181942544,2.993918912140247,52.25048923679061
1994.0,Alcaldía,19548.0,PIENDAMO,0.0,0.0,0.0,0.0,0.0,0.0,69.6877121520706,0.0,0.0,0.0,30.312287847929397,0.0,0.0,0.0,0.0,0.0,0.0,53.90903374554601,0.0,0.0,0.0,46.09096625445399,1.7315381610443839,69.6877121520706
1997.0,Alcaldía,19548.0,PIENDAMO  TUNIA,0.0,0.0,0.0,0.0,0.0,8.51432168712622,10.48158640226629,0.0,0.0,0.0,81.00409191060749,0.0,0.0,0.0,0.0,0.0,0.0,69.6877121520706,0.0,0.0,0.0,30.312287847929397,1.4827950767754454,81.00409191060749
2000.0,Alcaldía,19548.0,PIENDAMO  TUNIA,0.0,0.0,0.0,47.15624112804013,0.0,0.0,3.9462477524368316,0.0,0.0,0.0,48.897511119523045,0.0,0.0,0.0,0.0,0.0,8.51432168712622,10.48158640226629,0.0,0.0,0.0,81.00409191060749,2.159710345816541,48.897511119523045
2003.0,Alcaldía,19548.0,PIENDAMO  TUNIA,0.0,0.0,0.0,2.0514666186791435,0.0,0.0,26.192190030592045,12.93863595465179,0.0,0.0,58.817707396077026,0.0,0.0,0.0,47.15624112804013,0.0,0.0,3.9462477524368316,0.0,0.0,0.0,48.897511119523045,2.316332045771642,58.817707396077026
2007.0,Alcaldía,19548.0,PIENDAMO  TUNIA,0.0,0.0,0.0,3.762163818864455,0.0,4.919163282507088,6.957321278062984,0.0,0.0,0.0,84.36135162056547,0.0,0.0,0.0,2.0514666186791435,0.0,0.0,26.192190030592045,12.93863595465179,0.0,0.0,58.817707396077026,1.3881959456994053,84.36135162056547
2011.0,Alcaldía,19548.0,PIENDAMO  TUNIA,0.0,0.0,0.0,0.0,0.0,0.0,5.892467429402817,0.0,0.0,0.0,94.10753257059719,0.0,0.0,0.0,3.762163818864455,0.0,4.919163282507088,6.957321278062984,0.0,0.0,0.0,84.36135162056547,1.124739345447159,94.10753257059719
2015.0,Alcaldía,19548.0,PIENDAMO  TUNIA,0.0,0.0,0.0,23.8984126984127,0.0,1.9936507936507937,9.180952380952382,0.0,0.0,0.0,64.92698412698412,0.0,0.0,0.0,0.0,0.0,0.0,5.892467429402817,0.0,0.0,0.0,94.10753257059719,2.0513191107549336,64.92698412698412
2019.0,Alcaldía,19548.0,PIENDAMO  TUNIA,4.978520567292414,0.0,5.714117577826164,0.0,0.0,0.0,7.4383569705172725,0.0,0.0,56.187842052609895,25.68116283175425,0.0,0.0,0.0,23.8984126984127,0.0,1.9936507936507937,9.180952380952382,0.0,0.0,0.0,64.92698412698412,2.5449426177062646,56.187842052609895
1994.0,Asamblea Departamental,19548.0,PIENDAMO,0.0,0.0,0.0,0.0,2.4061770515352845,14.34727958340815,38.534745914885974,0.0,0.0,0.053869635482133235,44.657927814688456,0.0,0.0,1.0141559264736952,0.0,2.5353898161842383,3.3593915064441155,56.28565391929009,0.08451299387280795,0.0,0.0,36.72089583773505,2.7093705509052226,44.657927814688456
1997.0,Asamblea Departamental,19548.0,PIENDAMO  TUNIA,0.0,0.0,0.0,7.623007623007623,0.1617001617001617,0.6006006006006006,54.492954492954496,0.5775005775005776,0.0,0.0,36.54423654423655,0.0,0.0,0.0,0.0,2.4061770515352845,14.34727958340815,38.534745914885974,0.0,0.0,0.053869635482133235,44.657927814688456,2.2915839177877326,54.492954492954496
2000.0,Asamblea Departamental,19548.0,PIENDAMO  TUNIA,0.038058991436726926,0.0,0.570884871550904,32.02664129400571,0.0,23.120837297811608,32.5499524262607,0.9990485252140819,0.0,0.8372978116079923,9.857278782112273,0.0,0.0,0.0,7.623007623007623,0.1617001617001617,0.6006006006006006,54.492954492954496,0.5775005775005776,0.0,0.0,36.54423654423655,3.677862305568085,32.5499524262607
